signal_date,signal_category,signal_event,signal_ticker,horizon_d,target_date,status,ret_pct_HYG,diff_VIX,ret_pct_SPY,ret_pct_QQQ,ret_pct_IWM,ret_pct_RSP,diff_VIX9D,diff_TNX
2009-03-02,F1,RSI extreme (control),RSP,10,2009-03-16,ready,3.361495833679329,-8.90999984741211,7.450421929783024,6.081078166793952,4.656251062992922,8.181394911760243,,0.032000064849853516
2009-03-02,F1,RSI extreme (control),RSP,15,2009-03-23,ready,6.170421707538676,-9.420001983642578,17.29251199964299,16.18277880666561,17.433748416995854,20.674296746051724,,-0.2589998245239258
2009-03-02,F1,RSI extreme (control),RSP,20,2009-03-30,ready,2.4559045922324607,-7.1100006103515625,12.399373712582374,13.024412068577673,13.145258689954819,15.073556998241045,,-0.2049999237060547
2009-03-02,F1,RSI extreme (control),SPY,1,2009-03-03,ready,0.3991708429488483,-1.720001220703125,-0.750741021316037,-0.07505701645830198,-1.8949131561671995,-1.028444027634734,,0.01900005340576172
2009-03-02,F1,RSI extreme (control),SPY,5,2009-03-09,ready,-5.38750403461642,-2.970001220703125,-3.5269045949047784,-3.378386897063812,-6.903064560503824,-3.7400675979712528,,-0.03299999237060547
2009-03-02,F1,RSI extreme (control),SPY,10,2009-03-16,ready,3.361495833679329,-8.90999984741211,7.450421929783024,6.081078166793952,4.656251062992922,8.181394911760243,,0.032000064849853516
2009-03-02,F1,RSI extreme (control),SPY,15,2009-03-23,ready,6.170421707538676,-9.420001983642578,17.29251199964299,16.18277880666561,17.433748416995854,20.674296746051724,,-0.2589998245239258
2009-03-02,F1,RSI extreme (control),SPY,20,2009-03-30,ready,2.4559045922324607,-7.1100006103515625,12.399373712582374,13.024412068577673,13.145258689954819,15.073556998241045,,-0.2049999237060547
2009-03-02,F2,Bollinger Band breach (control),HYG,1,2009-03-03,ready,0.3991708429488483,-1.720001220703125,-0.750741021316037,-0.07505701645830198,-1.8949131561671995,-1.028444027634734,,0.01900005340576172
2009-03-02,F2,Bollinger Band breach (control),HYG,5,2009-03-09,ready,-5.38750403461642,-2.970001220703125,-3.5269045949047784,-3.378386897063812,-6.903064560503824,-3.7400675979712528,,-0.03299999237060547
2009-03-02,F2,Bollinger Band breach (control),HYG,10,2009-03-16,ready,3.361495833679329,-8.90999984741211,7.450421929783024,6.081078166793952,4.656251062992922,8.181394911760243,,0.032000064849853516
2009-03-02,F2,Bollinger Band breach (control),HYG,15,2009-03-23,ready,6.170421707538676,-9.420001983642578,17.29251199964299,16.18277880666561,17.433748416995854,20.674296746051724,,-0.2589998245239258
2009-03-02,F2,Bollinger Band breach (control),HYG,20,2009-03-30,ready,2.4559045922324607,-7.1100006103515625,12.399373712582374,13.024412068577673,13.145258689954819,15.073556998241045,,-0.2049999237060547
2009-03-02,F2,Bollinger Band breach (control),IWM,1,2009-03-03,ready,0.3991708429488483,-1.720001220703125,-0.750741021316037,-0.07505701645830198,-1.8949131561671995,-1.028444027634734,,0.01900005340576172
2009-03-02,F2,Bollinger Band breach (control),IWM,5,2009-03-09,ready,-5.38750403461642,-2.970001220703125,-3.5269045949047784,-3.378386897063812,-6.903064560503824,-3.7400675979712528,,-0.03299999237060547
2009-03-02,F2,Bollinger Band breach (control),IWM,10,2009-03-16,ready,3.361495833679329,-8.90999984741211,7.450421929783024,6.081078166793952,4.656251062992922,8.181394911760243,,0.032000064849853516
2009-03-02,F2,Bollinger Band breach (control),IWM,15,2009-03-23,ready,6.170421707538676,-9.420001983642578,17.29251199964299,16.18277880666561,17.433748416995854,20.674296746051724,,-0.2589998245239258
2009-03-02,F2,Bollinger Band breach (control),IWM,20,2009-03-30,ready,2.4559045922324607,-7.1100006103515625,12.399373712582374,13.024412068577673,13.145258689954819,15.073556998241045,,-0.2049999237060547
2009-03-02,F2,Bollinger Band breach (control),QQQ,1,2009-03-03,ready,0.3991708429488483,-1.720001220703125,-0.750741021316037,-0.07505701645830198,-1.8949131561671995,-1.028444027634734,,0.01900005340576172
2009-03-02,F2,Bollinger Band breach (control),QQQ,5,2009-03-09,ready,-5.38750403461642,-2.970001220703125,-3.5269045949047784,-3.378386897063812,-6.903064560503824,-3.7400675979712528,,-0.03299999237060547
2009-03-02,F2,Bollinger Band breach (control),QQQ,10,2009-03-16,ready,3.361495833679329,-8.90999984741211,7.450421929783024,6.081078166793952,4.656251062992922,8.181394911760243,,0.032000064849853516
2009-03-02,F2,Bollinger Band breach (control),QQQ,15,2009-03-23,ready,6.170421707538676,-9.420001983642578,17.29251199964299,16.18277880666561,17.433748416995854,20.674296746051724,,-0.2589998245239258
2009-03-02,F2,Bollinger Band breach (control),QQQ,20,2009-03-30,ready,2.4559045922324607,-7.1100006103515625,12.399373712582374,13.024412068577673,13.145258689954819,15.073556998241045,,-0.2049999237060547
2009-03-02,F2,Bollinger Band breach (control),RSP,1,2009-03-03,ready,0.3991708429488483,-1.720001220703125,-0.750741021316037,-0.07505701645830198,-1.8949131561671995,-1.028444027634734,,0.01900005340576172
2009-03-02,F2,Bollinger Band breach (control),RSP,5,2009-03-09,ready,-5.38750403461642,-2.970001220703125,-3.5269045949047784,-3.378386897063812,-6.903064560503824,-3.7400675979712528,,-0.03299999237060547
2009-03-02,F2,Bollinger Band breach (control),RSP,10,2009-03-16,ready,3.361495833679329,-8.90999984741211,7.450421929783024,6.081078166793952,4.656251062992922,8.181394911760243,,0.032000064849853516
2009-03-02,F2,Bollinger Band breach (control),RSP,15,2009-03-23,ready,6.170421707538676,-9.420001983642578,17.29251199964299,16.18277880666561,17.433748416995854,20.674296746051724,,-0.2589998245239258
2009-03-02,F2,Bollinger Band breach (control),RSP,20,2009-03-30,ready,2.4559045922324607,-7.1100006103515625,12.399373712582374,13.024412068577673,13.145258689954819,15.073556998241045,,-0.2049999237060547
2009-03-02,F2,Bollinger Band breach (control),SPY,1,2009-03-03,ready,0.3991708429488483,-1.720001220703125,-0.750741021316037,-0.07505701645830198,-1.8949131561671995,-1.028444027634734,,0.01900005340576172
2009-03-02,F2,Bollinger Band breach (control),SPY,5,2009-03-09,ready,-5.38750403461642,-2.970001220703125,-3.5269045949047784,-3.378386897063812,-6.903064560503824,-3.7400675979712528,,-0.03299999237060547
2009-03-02,F2,Bollinger Band breach (control),SPY,10,2009-03-16,ready,3.361495833679329,-8.90999984741211,7.450421929783024,6.081078166793952,4.656251062992922,8.181394911760243,,0.032000064849853516
2009-03-02,F2,Bollinger Band breach (control),SPY,15,2009-03-23,ready,6.170421707538676,-9.420001983642578,17.29251199964299,16.18277880666561,17.433748416995854,20.674296746051724,,-0.2589998245239258
2009-03-02,F2,Bollinger Band breach (control),SPY,20,2009-03-30,ready,2.4559045922324607,-7.1100006103515625,12.399373712582374,13.024412068577673,13.145258689954819,15.073556998241045,,-0.2049999237060547
2009-03-02,F2,Bollinger Band breach (control),VIX,1,2009-03-03,ready,0.3991708429488483,-1.720001220703125,-0.750741021316037,-0.07505701645830198,-1.8949131561671995,-1.028444027634734,,0.01900005340576172
2009-03-02,F2,Bollinger Band breach (control),VIX,5,2009-03-09,ready,-5.38750403461642,-2.970001220703125,-3.5269045949047784,-3.378386897063812,-6.903064560503824,-3.7400675979712528,,-0.03299999237060547
2009-03-02,F2,Bollinger Band breach (control),VIX,10,2009-03-16,ready,3.361495833679329,-8.90999984741211,7.450421929783024,6.081078166793952,4.656251062992922,8.181394911760243,,0.032000064849853516
2009-03-02,F2,Bollinger Band breach (control),VIX,15,2009-03-23,ready,6.170421707538676,-9.420001983642578,17.29251199964299,16.18277880666561,17.433748416995854,20.674296746051724,,-0.2589998245239258
2009-03-02,F2,Bollinger Band breach (control),VIX,20,2009-03-30,ready,2.4559045922324607,-7.1100006103515625,12.399373712582374,13.024412068577673,13.145258689954819,15.073556998241045,,-0.2049999237060547
2009-03-02,G1,VIX level above 30 (control),VIX,1,2009-03-03,ready,0.3991708429488483,-1.720001220703125,-0.750741021316037,-0.07505701645830198,-1.8949131561671995,-1.028444027634734,,0.01900005340576172
2009-03-02,G1,VIX level above 30 (control),VIX,5,2009-03-09,ready,-5.38750403461642,-2.970001220703125,-3.5269045949047784,-3.378386897063812,-6.903064560503824,-3.7400675979712528,,-0.03299999237060547
2009-03-02,G1,VIX level above 30 (control),VIX,10,2009-03-16,ready,3.361495833679329,-8.90999984741211,7.450421929783024,6.081078166793952,4.656251062992922,8.181394911760243,,0.032000064849853516
2009-03-02,G1,VIX level above 30 (control),VIX,15,2009-03-23,ready,6.170421707538676,-9.420001983642578,17.29251199964299,16.18277880666561,17.433748416995854,20.674296746051724,,-0.2589998245239258
2009-03-02,G1,VIX level above 30 (control),VIX,20,2009-03-30,ready,2.4559045922324607,-7.1100006103515625,12.399373712582374,13.024412068577673,13.145258689954819,15.073556998241045,,-0.2049999237060547
2009-03-03,D1,Delta_cnt extreme spike,VIX,1,2009-03-04,ready,-0.015281362495711548,-3.3699989318847656,2.369119718050361,2.6671190016467783,2.0695206758776674,3.1175481786539283,,0.07299995422363281
2009-03-03,D1,Delta_cnt extreme spike,VIX,5,2009-03-10,ready,-1.1008355221167387,-6.560001373291016,2.9970252561035027,2.6671190016467783,1.0761916680084083,4.0623170023111665,,0.04400014877319336
2009-03-03,D1,Delta_cnt extreme spike,VIX,10,2009-03-17,ready,2.369530183090074,-10.130001068115234,11.574142694353128,10.180267996024606,11.61695305596162,13.084520851437542,,0.06500005722045898
2009-03-03,D1,Delta_cnt extreme spike,VIX,15,2009-03-24,ready,5.947052478101855,-8.0,15.85117362018047,14.125236083415471,15.053877002719096,19.312789081789127,,-0.2839999198913574
2009-03-03,D1,Delta_cnt extreme spike,VIX,20,2009-03-31,ready,3.6538721785188466,-6.790000915527344,14.29884104918775,14.08765863440047,16.41035369436612,17.791037551230392,,-0.25300002098083496
2009-03-03,F1,RSI extreme (control),HYG,1,2009-03-04,ready,-0.015281362495711548,-3.3699989318847656,2.369119718050361,2.6671190016467783,2.0695206758776674,3.1175481786539283,,0.07299995422363281
2009-03-03,F1,RSI extreme (control),HYG,5,2009-03-10,ready,-1.1008355221167387,-6.560001373291016,2.9970252561035027,2.6671190016467783,1.0761916680084083,4.0623170023111665,,0.04400014877319336
2009-03-03,F1,RSI extreme (control),HYG,10,2009-03-17,ready,2.369530183090074,-10.130001068115234,11.574142694353128,10.180267996024606,11.61695305596162,13.084520851437542,,0.06500005722045898
2009-03-03,F1,RSI extreme (control),HYG,15,2009-03-24,ready,5.947052478101855,-8.0,15.85117362018047,14.125236083415471,15.053877002719096,19.312789081789127,,-0.2839999198913574
2009-03-03,F1,RSI extreme (control),HYG,20,2009-03-31,ready,3.6538721785188466,-6.790000915527344,14.29884104918775,14.08765863440047,16.41035369436612,17.791037551230392,,-0.25300002098083496
2009-03-03,F1,RSI extreme (control),IWM,1,2009-03-04,ready,-0.015281362495711548,-3.3699989318847656,2.369119718050361,2.6671190016467783,2.0695206758776674,3.1175481786539283,,0.07299995422363281
2009-03-03,F1,RSI extreme (control),IWM,5,2009-03-10,ready,-1.1008355221167387,-6.560001373291016,2.9970252561035027,2.6671190016467783,1.0761916680084083,4.0623170023111665,,0.04400014877319336
2009-03-03,F1,RSI extreme (control),IWM,10,2009-03-17,ready,2.369530183090074,-10.130001068115234,11.574142694353128,10.180267996024606,11.61695305596162,13.084520851437542,,0.06500005722045898
2009-03-03,F1,RSI extreme (control),IWM,15,2009-03-24,ready,5.947052478101855,-8.0,15.85117362018047,14.125236083415471,15.053877002719096,19.312789081789127,,-0.2839999198913574
2009-03-03,F1,RSI extreme (control),IWM,20,2009-03-31,ready,3.6538721785188466,-6.790000915527344,14.29884104918775,14.08765863440047,16.41035369436612,17.791037551230392,,-0.25300002098083496
2009-03-03,F1,RSI extreme (control),QQQ,1,2009-03-04,ready,-0.015281362495711548,-3.3699989318847656,2.369119718050361,2.6671190016467783,2.0695206758776674,3.1175481786539283,,0.07299995422363281
2009-03-03,F1,RSI extreme (control),QQQ,5,2009-03-10,ready,-1.1008355221167387,-6.560001373291016,2.9970252561035027,2.6671190016467783,1.0761916680084083,4.0623170023111665,,0.04400014877319336
2009-03-03,F1,RSI extreme (control),QQQ,10,2009-03-17,ready,2.369530183090074,-10.130001068115234,11.574142694353128,10.180267996024606,11.61695305596162,13.084520851437542,,0.06500005722045898
2009-03-03,F1,RSI extreme (control),QQQ,15,2009-03-24,ready,5.947052478101855,-8.0,15.85117362018047,14.125236083415471,15.053877002719096,19.312789081789127,,-0.2839999198913574
2009-03-03,F1,RSI extreme (control),QQQ,20,2009-03-31,ready,3.6538721785188466,-6.790000915527344,14.29884104918775,14.08765863440047,16.41035369436612,17.791037551230392,,-0.25300002098083496
2009-03-03,F1,RSI extreme (control),RSP,1,2009-03-04,ready,-0.015281362495711548,-3.3699989318847656,2.369119718050361,2.6671190016467783,2.0695206758776674,3.1175481786539283,,0.07299995422363281
2009-03-03,F1,RSI extreme (control),RSP,5,2009-03-10,ready,-1.1008355221167387,-6.560001373291016,2.9970252561035027,2.6671190016467783,1.0761916680084083,4.0623170023111665,,0.04400014877319336
2009-03-03,F1,RSI extreme (control),RSP,10,2009-03-17,ready,2.369530183090074,-10.130001068115234,11.574142694353128,10.180267996024606,11.61695305596162,13.084520851437542,,0.06500005722045898
2009-03-03,F1,RSI extreme (control),RSP,15,2009-03-24,ready,5.947052478101855,-8.0,15.85117362018047,14.125236083415471,15.053877002719096,19.312789081789127,,-0.2839999198913574
2009-03-03,F1,RSI extreme (control),RSP,20,2009-03-31,ready,3.6538721785188466,-6.790000915527344,14.29884104918775,14.08765863440047,16.41035369436612,17.791037551230392,,-0.25300002098083496
2009-03-03,F1,RSI extreme (control),SPY,1,2009-03-04,ready,-0.015281362495711548,-3.3699989318847656,2.369119718050361,2.6671190016467783,2.0695206758776674,3.1175481786539283,,0.07299995422363281
2009-03-03,F1,RSI extreme (control),SPY,5,2009-03-10,ready,-1.1008355221167387,-6.560001373291016,2.9970252561035027,2.6671190016467783,1.0761916680084083,4.0623170023111665,,0.04400014877319336
2009-03-03,F1,RSI extreme (control),SPY,10,2009-03-17,ready,2.369530183090074,-10.130001068115234,11.574142694353128,10.180267996024606,11.61695305596162,13.084520851437542,,0.06500005722045898
2009-03-03,F1,RSI extreme (control),SPY,15,2009-03-24,ready,5.947052478101855,-8.0,15.85117362018047,14.125236083415471,15.053877002719096,19.312789081789127,,-0.2839999198913574
2009-03-03,F1,RSI extreme (control),SPY,20,2009-03-31,ready,3.6538721785188466,-6.790000915527344,14.29884104918775,14.08765863440047,16.41035369436612,17.791037551230392,,-0.25300002098083496
2009-03-03,G1,VIX level above 30 (control),VIX,1,2009-03-04,ready,-0.015281362495711548,-3.3699989318847656,2.369119718050361,2.6671190016467783,2.0695206758776674,3.1175481786539283,,0.07299995422363281
2009-03-03,G1,VIX level above 30 (control),VIX,5,2009-03-10,ready,-1.1008355221167387,-6.560001373291016,2.9970252561035027,2.6671190016467783,1.0761916680084083,4.0623170023111665,,0.04400014877319336
2009-03-03,G1,VIX level above 30 (control),VIX,10,2009-03-17,ready,2.369530183090074,-10.130001068115234,11.574142694353128,10.180267996024606,11.61695305596162,13.084520851437542,,0.06500005722045898
2009-03-03,G1,VIX level above 30 (control),VIX,15,2009-03-24,ready,5.947052478101855,-8.0,15.85117362018047,14.125236083415471,15.053877002719096,19.312789081789127,,-0.2839999198913574
2009-03-03,G1,VIX level above 30 (control),VIX,20,2009-03-31,ready,3.6538721785188466,-6.790000915527344,14.29884104918775,14.08765863440047,16.41035369436612,17.791037551230392,,-0.25300002098083496
2009-03-04,F1,RSI extreme (control),HYG,1,2009-03-05,ready,-4.740183233563622,2.609996795654297,-4.08477469005688,-3.000364638034092,-5.325765317361375,-4.580842805774621,,-0.1919999122619629
2009-03-04,F1,RSI extreme (control),HYG,5,2009-03-11,ready,0.48925728466679974,-3.950000762939453,1.268570388854151,1.5367997393363586,-0.8380449050567451,1.465829341473257,,-0.09500002861022949
2009-03-04,F1,RSI extreme (control),HYG,10,2009-03-18,ready,4.739914813108181,-7.5,11.431750628009274,8.671803939546097,13.138658723377894,13.650984388229247,,-0.4779999256134033
2009-03-04,F1,RSI extreme (control),HYG,15,2009-03-25,ready,6.528945282490151,-5.310001373291016,14.363495692783168,11.673591555274188,15.894414892976648,16.996875743998174,,-0.2389998435974121
2009-03-04,F1,RSI extreme (control),HYG,20,2009-04-01,ready,3.8336622839571177,-5.280002593994141,13.815913340354879,12.773116717319821,16.0299816504615,16.67403634369855,,-0.3529999256134033
2009-03-04,F1,RSI extreme (control),IWM,1,2009-03-05,ready,-4.740183233563622,2.609996795654297,-4.08477469005688,-3.000364638034092,-5.325765317361375,-4.580842805774621,,-0.1919999122619629
2009-03-04,F1,RSI extreme (control),IWM,5,2009-03-11,ready,0.48925728466679974,-3.950000762939453,1.268570388854151,1.5367997393363586,-0.8380449050567451,1.465829341473257,,-0.09500002861022949
2009-03-04,F1,RSI extreme (control),IWM,10,2009-03-18,ready,4.739914813108181,-7.5,11.431750628009274,8.671803939546097,13.138658723377894,13.650984388229247,,-0.4779999256134033
2009-03-04,F1,RSI extreme (control),IWM,15,2009-03-25,ready,6.528945282490151,-5.310001373291016,14.363495692783168,11.673591555274188,15.894414892976648,16.996875743998174,,-0.2389998435974121
2009-03-04,F1,RSI extreme (control),IWM,20,2009-04-01,ready,3.8336622839571177,-5.280002593994141,13.815913340354879,12.773116717319821,16.0299816504615,16.67403634369855,,-0.3529999256134033
2009-03-04,F1,RSI extreme (control),QQQ,1,2009-03-05,ready,-4.740183233563622,2.609996795654297,-4.08477469005688,-3.000364638034092,-5.325765317361375,-4.580842805774621,,-0.1919999122619629
2009-03-04,F1,RSI extreme (control),QQQ,5,2009-03-11,ready,0.48925728466679974,-3.950000762939453,1.268570388854151,1.5367997393363586,-0.8380449050567451,1.465829341473257,,-0.09500002861022949
